"time","fragmentation.index","logit.fragmentation.index","trans.frag.index"
-503,0.432414876,-0.27200524784131,0.436716974674697
-502,0.432844091,-0.27025664152303,0.437072069834643
-501,0.433261304,-0.268557324459841,0.437410762116093
-500,0.434365329,-0.264062460310031,0.43830236308838
-499,0.434452692,-0.263706889391671,0.438372336940987
-498,0.434597469,-0.263117677666903,0.438488869295664
-497,0.434694183,-0.262724097477048,0.438564557372024
-496,0.435593388,-0.259065723125473,0.439278385168084
-495,0.434759757,-0.262457253854568,0.438616930829512
-494,0.434651149,-0.262899222982011,0.438529629965535
-493,0.453262966,-0.187495488643065,0.452423906946197
-492,0.452355706,-0.191157147133783,0.451355038904025
-491,0.456373764,-0.174949812868301,0.456884378235302
-490,0.457779955,-0.169283285070056,0.459232076967897
-489,0.455931621,-0.176732091325152,0.456180252554053
-488,0.456113101,-0.17600051172127,0.456459532053133
-487,0.456581589,-0.174112166199242,0.45721939376355
-486,0.457215304,-0.171558328340174,0.458269959679643
-485,0.457500382,-0.170409661578996,0.45875522095725
-484,0.457270472,-0.17133603074823,0.458369111954727
-483,0.457532673,-0.170279558313812,0.458805244555047
-482,0.457797967,-0.16921071989169,0.459257267832309
-481,0.458067231,-0.168125985392694,0.459724676102361
-480,0.459193765,-0.163588786926767,0.461670321894609
-479,0.461194171,-0.155536113416609,0.465054699719053
-478,0.462921321,-0.148587493004525,0.467746451391996
-477,0.463397374,-0.146672886583485,0.468440757368101
-476,0.463996788,-0.144262523801658,0.46926625870677
-475,0.465173781,-0.139530811478989,0.470739559521675
-474,0.465333515,-0.138888774927453,0.470926492486217
-473,0.465469517,-0.138342149561299,0.471084425565169
-472,0.465678058,-0.13750401222778,0.471311149589208
-471,0.465733876,-0.137279684919472,0.471366698081111
-470,0.465691354,-0.137450576537252,0.471327067058655
-469,0.465318081,-0.138950809263056,0.470909677857725
-468,0.464886665,-0.140684920885051,0.470406612083613
-467,0.464562097,-0.141989687377229,0.470005653807195
-466,0.464131713,-0.143720021495927,0.469443233930112
-465,0.464139966,-0.143686838772406,0.469452993773088
-464,0.463249674,-0.147266882676281,0.468229996088542
-463,0.462480983,-0.15035870157178,0.467082906239725
-462,0.462035333,-0.152151516771519,0.466399732720909
-461,0.461992206,-0.15232502623613,0.466330412678618
-460,0.461677861,-0.153589775032406,0.465828630547021
-459,0.461351013,-0.154904958958861,0.465306648443805
-458,0.460579817,-0.15800866001186,0.464030693303367
-457,0.460077071,-0.160032384197087,0.463185634722629
-456,0.45953534,-0.162213402515066,0.462253855708758
-455,0.458699872,-0.165577767717067,0.460817611136982
-454,0.458083463,-0.168060597670832,0.459750007148626
-453,0.457761634,-0.169357095576883,0.459194306708104
-452,0.457740525,-0.169442138775566,0.459169137416605
-451,0.457793478,-0.169228804742712,0.459257267832309
-450,0.457770952,-0.169319555739753,0.459219484726178
-449,0.457124499,-0.171924233230306,0.458121639963264
-448,0.456590347,-0.174076868082763,0.457231428455116
-447,0.456115903,-0.175989216707332,0.456471239092235
-446,0.45568017,-0.177745815038857,0.455779020491494
-445,0.455276032,-0.179375286883446,0.455163983508904
-444,0.454892653,-0.180921278597115,0.454601004958047
-443,0.447070979,-0.212512268945381,0.446799412007221
-442,0.446790362,-0.213647526119663,0.446612522258519
-441,0.446193626,-0.216062123418427,0.446238445553106
-440,0.447166315,-0.212126611071606,0.446862759747259
-439,0.448801465,-0.205514443395063,0.448040857385096
-438,0.448071067,-0.208467441892848,0.447490160816701
-437,0.447531161,-0.210650862991206,0.447106476079175
-436,0.448741251,-0.205757854603322,0.447989700522177
-435,0.446090421,-0.216479789485133,0.446175560439629
-434,0.44217902,-0.232323263830792,0.443941485126488
-433,0.44156743,-0.234803139397184,0.443581412515712
-432,0.441375715,-0.235580653139468,0.443461312538673
-431,0.440000416,-0.241160368505371,0.442578594790325
-430,0.438659767,-0.246603103256267,0.441640152459782
-429,0.437944951,-0.249506577224688,0.441109915674289
-428,0.438439217,-0.247498832964132,0.441474255801041
-427,0.439164644,-0.244552993337958,0.442002601663404
-426,0.412822911,-0.352307745087844,0.410588881010668
-425,0.400807565,-0.402101382613394,0.395414085382468
-424,0.401033813,-0.401159401992882,0.395666096269137
-423,0.401951635,-0.397339858170805,0.396710754201716
-422,0.399040458,-0.409464804219978,0.393557472063158
-421,0.403158837,-0.392320398594529,0.398149154017465
-420,0.394133999,-0.429967890694379,0.389505974428219
-419,0.393658152,-0.431961034464634,0.389230094879234
-418,0.39439348,-0.42888137709591,0.389668152923862
-417,0.403424555,-0.391216219231938,0.398483351580983
-416,0.405373389,-0.383125073497796,0.400982044080021
-415,0.405413086,-0.382960389521836,0.401039066888675
-414,0.404472231,-0.386864935153727,0.399802460206984
-413,0.404465186,-0.386894182837822,0.399793243608026
-412,0.405312624,-0.383377168530079,0.400906126875911
-411,0.405302399,-0.383419590048668,0.400896646403443
-410,0.405195388,-0.383863578146596,0.400754687449779
-409,0.405198818,-0.383849346514334,0.400754687449779
-408,0.405381107,-0.383093054784038,0.401001043644989
-407,0.40612551,-0.380005750980659,0.401999373099101
-406,0.406804893,-0.377189669621285,0.402926191736139
-405,0.404438158,-0.38700639250276,0.399765608235985
-404,0.385192074,-0.46756780019045,0.386530080190697
-403,0.397310783,-0.416682866020513,0.391910528945624
-402,0.395988852,-0.422206595375062,0.3908011139639
-401,0.400712959,-0.402495325646964,0.395312513068113
-400,0.400686218,-0.402606681787851,0.395281353832191
-399,0.400777556,-0.402226337911624,0.395382782709906
-398,0.403662436,-0.390227915046115,0.398776703375135
-397,0.405192971,-0.383873606698868,0.400745240218535
-396,0.405884427,-0.381005411260864,0.401670879113732
-395,0.40801275,-0.372186673574025,0.40458410327407
-394,0.409218686,-0.367196224109927,0.406242397605638
-393,0.409345142,-0.36667318204068,0.406406745754008
-392,0.409590435,-0.365658752633936,0.406742891304817
-391,0.40984207,-0.364618288676807,0.407075604146996
-390,0.410518476,-0.361822441265346,0.407948007058468
-389,0.411085098,-0.359481450276928,0.408651585839327
-388,0.410931574,-0.360115636061084,0.40846754947593
-387,0.422950843,-0.310671495095305,0.422832112145258
-386,0.422766282,-0.311427740161461,0.422471790217428
-385,0.422679154,-0.31178478083342,0.422299974960379
-384,0.422753585,-0.311479769802622,0.422443099975089
-383,0.422886603,-0.310934710702312,0.42271648258441
-382,0.423159498,-0.309816630146777,0.423253509197145
-381,0.423659911,-0.30776688206882,0.424265967941854
-380,0.423727462,-0.307490234783238,0.424413327425699
-379,0.42384367,-0.307014345707709,0.424649187596281
-378,0.423939153,-0.306623354411097,0.424840809544205
-377,0.420464957,-0.320864992611114,0.418327685282676
-376,0.420412152,-0.321081699654132,0.418237337893322
-375,0.420511233,-0.320675086147662,0.418395957970482
-374,0.420593147,-0.320338943272685,0.418522258986491
-373,0.420691519,-0.319935286943376,0.418685113934363
-372,0.418537729,-0.328779048859454,0.415734811843416
-371,0.417820606,-0.331726469194356,0.41496952944287
-370,0.417185933,-0.334336206038202,0.414367263060969
-369,0.416623063,-0.33665163724656,0.413874784964117
-368,0.422731883,-0.311568701012197,0.422400104798392
-367,0.421610918,-0.31616390097988,0.4202647288752
-366,0.419797831,-0.323603369419281,0.417326186488857
-365,0.410490769,-0.36193693745898,0.407911605123421
-364,0.410843146,-0.360480952050744,0.408352501584206
-363,0.410655307,-0.361257036279404,0.40811994150236
-362,0.413195317,-0.350771623122996,0.410958383086914
-361,0.420888456,-0.31912725995586,0.419005765341082
-360,0.422393241,-0.312956558536383,0.421733481445084
-359,0.423441342,-0.308662086190417,0.423824552170103
-358,0.42379556,-0.307211359139103,0.424545993347999
-357,0.424712679,-0.303456713801978,0.426406762984938
-356,0.426677063,-0.2954217134805,0.430064389645244
-355,0.420037642,-0.322618870363405,0.417669287051892
-354,0.420266538,-0.321679325359297,0.418014903370304
-353,0.420279481,-0.321626202684908,0.418036925229782
-352,0.421081045,-0.31833717258871,0.419334880556718
-351,0.421345233,-0.317253513881036,0.419786378033937
-350,0.421365398,-0.317170807735481,0.419824635386768
-349,0.421849045,-0.315187465622852,0.42070276660361
-348,0.413300951,-0.350335972492816,0.411061981639197
-347,0.413237277,-0.350598569779386,0.410999979566411
-346,0.412803463,-0.352387976620799,0.410567062020175
-345,0.41172568,-0.356836067372561,0.40940486877599
-344,0.409195009,-0.367294161455449,0.406203634816324
-343,0.406841229,-0.37703909655471,0.402975276516185
-342,0.407732603,-0.373346642285323,0.404198441272276
-341,0.408620071,-0.369672866162296,0.405422335159032
-340,0.413080077,-0.351246927938153,0.41084642191131
-339,0.410926069,-0.36013837776213,0.408458729612146
-338,0.410645003,-0.361299611870414,0.408110933233081
-337,0.410701361,-0.361066747510015,0.408182869345587
-336,0.410605486,-0.361462897058869,0.408056787192058
-335,0.410559808,-0.361651645586507,0.408002477637475
-334,0.410575832,-0.361585431226278,0.408020598837145
-333,0.403862767,-0.389395762660402,0.399027849634061
-332,0.403511611,-0.390854513126268,0.39858969122064
-331,0.401424502,-0.399533186551232,0.396105851633492
-330,0.400949852,-0.401508952014082,0.395571260947726
-329,0.400450442,-0.403588618078235,0.395025974251195
-328,0.400087944,-0.405098688197578,0.394637214126075
-327,0.399606125,-0.407106523690203,0.394130122030416
-326,0.397723087,-0.414961326095015,0.392290553629167
-325,0.397111554,-0.417514947611724,0.39173464416753
-324,0.383237458,-0.475829298991665,0.385836779596558
-323,0.356431439,-0.590886660872803,0.37027120470173
-322,0.355041172,-0.59695272198491,0.368797511470879
-321,0.354132681,-0.600922446145954,0.367733765532617
-320,0.353055654,-0.605634567691039,0.366349075317742
-319,0.352227647,-0.609261636536923,0.365205298113736
-318,0.350188996,-0.618208560219458,0.362250764596567
-317,0.349977409,-0.619138510984334,0.361945174383529
-316,0.349849607,-0.619700342120335,0.361758348692863
-315,0.349790512,-0.619960162050694,0.361670006245085
-314,0.349900849,-0.619475065478396,0.361836961259022
-313,0.35045298,-0.617048681376657,0.362645976546484
-312,0.351458014,-0.612636488877836,0.364104540894323
-311,0.351990234,-0.610302336331328,0.364870720999548
-310,0.353073937,-0.605554523050495,0.366367197860019
-309,0.35307005,-0.605571540533209,0.366367197860019
-308,0.344625347,-0.642749185189692,0.355217092593943
-307,0.344546494,-0.64309832946629,0.355142381025047
-306,0.344549942,-0.643083061664946,0.355142381025047
-305,0.345291473,-0.639801230025708,0.355871894548711
-304,0.345394519,-0.639345438055794,0.355976904999666
-303,0.345543921,-0.638684718771894,0.356140772261097
-302,0.345728759,-0.63786747297075,0.35633745333021
-301,0.347980553,-0.627927792139864,0.359123261631203
-300,0.35053135,-0.616704420920613,0.362754744771614
-299,0.350919106,-0.615001623336716,0.363327953142392
-298,0.351534489,-0.612300993687645,0.364221742928132
-297,0.352249371,-0.609166425381791,0.365233811685192
-296,0.35291411,-0.6062543239695,0.366157798943227
-295,0.353517346,-0.603613813785815,0.366955561188456
-294,0.354592529,-0.598912530709599,0.368280720004329
-293,0.356036547,-0.59260858879881,0.369872973035481
-292,0.357884108,-0.584559591211198,0.371646630022034
-291,0.359027307,-0.579588405726806,0.372669572836501
-290,0.359807719,-0.576198795421807,0.373380737788707
-289,0.36063529,-0.572607872083964,0.374155135440987
-288,0.36162074,-0.56833657507129,0.375127032813813
-287,0.362579051,-0.564187745530438,0.376125643094032
-286,0.363145796,-0.561736354752838,0.376728820242424
-285,0.363405847,-0.560612084533484,0.377010843814773
-284,0.36358511,-0.55983728355474,0.377204180793159
-283,0.363872054,-0.558597410217396,0.37751639195587
-282,0.364326601,-0.556634187018666,0.37801161151539
-281,0.364637398,-0.55529243302386,0.37834017085267
-280,0.365462836,-0.551731263413661,0.379187945769313
-279,0.364366801,-0.556460610526822,0.37804831825029
-278,0.363690446,-0.55938208231112,0.377323177621275
-277,0.362543608,-0.564341104996442,0.376089211183742
-276,0.360489848,-0.573238700354337,0.37401171940732
-275,0.358844399,-0.580383309170776,0.372504457904037
-274,0.357646049,-0.585595669930768,0.371429173125865
-273,0.356549941,-0.590370098633275,0.370392150935516
-272,0.35556515,-0.594665235693904,0.369380662687474
-271,0.354752948,-0.59821164373335,0.3684711655463
-270,0.35162668,-0.611896596959206,0.364348415523828
-269,0.350053648,-0.618803401361555,0.362053513355884
-268,0.348952491,-0.623646834044178,0.360467531109066
-267,0.34885025,-0.624096899452147,0.360324464601588
-266,0.347117285,-0.631734783693217,0.357986733946743
-265,0.348157117,-0.62714969237548,0.359360705545001
-264,0.347115211,-0.631743935312581,0.357986733946743
-263,0.345517368,-0.638802137591238,0.356112028262741
-262,0.344711088,-0.642369585300571,0.355292830732929
-261,0.343486929,-0.647793545137475,0.354256891616297
-260,0.332310561,-0.697753197376811,0.34613987349453
-259,0.331797986,-0.700064236169476,0.345300835241349
-258,0.333766757,-0.691197407250477,0.348226296227981
-257,0.332217446,-0.698172890223561,0.345993059746754
-256,0.327414442,-0.719902552032404,0.336122144963492
-255,0.32639975,-0.724513976909905,0.333519673449927
-254,0.326566238,-0.723756841055415,0.333949180969002
-253,0.326689806,-0.723195020608377,0.334273293722777
-252,0.325474957,-0.728723281532867,0.331025827970472
-251,0.327694794,-0.71862974391483,0.336815882707979
-250,0.335937236,-0.68145232421039,0.350472733755002
-249,0.334848637,-0.686336028421203,0.349476927503135
-248,0.335186856,-0.684817859276995,0.349818811908301
-247,0.335663526,-0.682679511577711,0.350249309793821
-246,0.334964673,-0.685815090020044,0.349598242059419
-245,0.315251991,-0.775678610060831,0.289610898854456
-244,0.31554136,-0.774338452344367,0.291864767472385
-243,0.313793623,-0.782442905358762,0.276570241275688
-242,0.313678779,-0.782976304842042,0.27543513592986
-241,0.313720032,-0.78278469074078,0.275878439065836
-240,0.313726375,-0.782755229654564,0.275941573647887
-239,0.314099987,-0.781020498301969,0.279519693519935
-238,0.314492154,-0.779200816303441,0.283160853320618
-237,0.314928703,-0.777176642533221,0.286933649898067
-236,0.315508498,-0.774490613107752,0.291619344842909
-235,0.314682779,-0.778316746800928,0.284853895581356
-234,0.317563638,-0.764991047326845,0.304890069659873
-233,0.318859922,-0.759016089206374,0.310990461640622
-232,0.321545797,-0.746676998142687,0.320054639120693
-231,0.323720558,-0.736725698028531,0.326162669209356
-230,0.324178003,-0.734636966414224,0.327427030741055
-229,0.32440493,-0.733601368276652,0.328059412619462
-228,0.324444048,-0.733422888458373,0.328167796420983
-227,0.324490696,-0.733210066876183,0.328294227220565
-226,0.324620739,-0.732616857249621,0.328655321482309
-225,0.324845916,-0.731589972123674,0.329286487443994
-224,0.324917612,-0.731263091066233,0.329484577905884
-223,0.325341847,-0.729329656128523,0.330650985461153
-222,0.32583617,-0.727078443556034,0.332001234284253
-221,0.326505829,-0.724031539481206,0.333794947155029
-220,0.327156978,-0.721071940569478,0.335481722333601
-219,0.327752789,-0.718366514243875,0.336959388653828
-218,0.328176714,-0.71644311318027,0.337977858382865
-217,0.329648595,-0.709774836511352,0.341250741353384
-216,0.329714832,-0.7094751102964,0.34138700777268
-215,0.330910118,-0.704071612195273,0.343730876925554
-214,0.330337669,-0.70665823105863,0.342642668806535
-213,0.329885318,-0.708703792052849,0.341737649286715
-212,0.322735632,-0.741228184641258,0.323421049438358
-211,0.32220427,-0.743660236066486,0.321935058780074
-210,0.318670523,-0.759888276884533,0.310177663339486
-209,0.318649592,-0.759984681649045,0.310094748511396
-208,0.319465117,-0.756230993727026,0.31335954594844
-207,0.320920414,-0.749545170368144,0.318197834708121
-206,0.326907179,-0.722206967049286,0.334831180768851
-205,0.328400115,-0.715430026209579,0.338497769965978
-204,0.330215853,-0.707208951190465,0.342397158097416
-203,0.330667738,-0.70516653301375,0.343275307851072
-202,0.330526514,-0.705804681681294,0.343011974752921
-201,0.331010949,-0.703616240396236,0.343912501750328
-200,0.332647266,-0.696236075407066,0.346660378938446
-199,0.332553334,-0.696659235718304,0.346519752677384
-198,0.332798915,-0.695553028516863,0.3468876491884
-197,0.333172978,-0.693868866385893,0.347430406139017
-196,0.333155366,-0.69394814051129,0.34741186268166
-195,0.315873324,-0.772801839507811,0.294343313014656
-194,0.316132171,-0.771604277696916,0.296158848299959
-193,0.315563055,-0.774238002769099,0.292011421375574
-192,0.315814697,-0.773073152064214,0.293923946367805
-191,0.316052718,-0.771971812766444,0.295622440887189
-190,0.316314636,-0.770760415873593,0.297426185396437
-189,0.316381967,-0.770449090396915,0.297853753937186
-188,0.316504003,-0.769884910312948,0.298652900588799
-187,0.316572006,-0.769570578857714,0.299107688178626
-186,0.316627636,-0.769313466288806,0.29943483789495
-185,0.316666936,-0.769131842865494,0.299678216790161
-184,0.316423553,-0.770256822584118,0.298150188650673
-183,0.316622831,-0.769335673239608,0.29943483789495
-182,0.31672822,-0.768848645373587,0.300080087083572
-181,0.317610584,-0.764774432337614,0.305128055013317
-180,0.317832826,-0.763749210826189,0.306287452102354
-179,0.316153026,-0.771507814505984,0.296291849886851
-178,0.3148821,-0.777392657191185,0.286555984573823
-177,0.313293931,-0.784764526947247,0.271538390827559
-176,0.312986948,-0.786191800596089,0.268297561338991
-175,0.312802378,-0.787050299300918,0.26628731837322
-174,0.319688074,-0.755205656050852,0.314157203286311
-173,0.31954972,-0.755841875634932,0.313667941719037
-172,0.321419973,-0.747253824142833,0.319678708704405
-171,0.325273753,-0.729639903907834,0.330472097685109
-170,0.324699843,-0.732256073484602,0.328871848881259
-169,0.324895513,-0.731363842272,0.329412563222379
-168,0.325370866,-0.729197450874813,0.330740338145624
-167,0.364339083,-0.556580291074713,0.378018956382297
-166,0.36458252,-0.55552931354271,0.378282082492505
-165,0.364719487,-0.554938124758833,0.378427004731497
-164,0.364087192,-0.557668082188689,0.377753570440386
-163,0.364035221,-0.557892558931126,0.37769436588956
-162,0.364831842,-0.554453239008052,0.378542181887667
-161,0.365285496,-0.552496069131896,0.379008663248644
-160,0.367991487,-0.540843059243666,0.381312995411406
-159,0.368626886,-0.538112010219528,0.38170245429472
-158,0.367221755,-0.544154134277696,0.380762474362955
-157,0.367420113,-0.543300600752678,0.380909560549049
-156,0.367677472,-0.542193473994362,0.381100364198782
-155,0.368623258,-0.538127598387467,0.38170245429472
-154,0.379102488,-0.493359445863418,0.384183910333673
-153,0.37946688,-0.491811659229699,0.384312886712677
-152,0.380089064,-0.489170211902007,0.384548104212824
-151,0.380228646,-0.488577854379107,0.384603084057992
-150,0.380724673,-0.486473496158543,0.384803093788275
-149,0.380930104,-0.485602279690226,0.384889380015829
-148,0.381228038,-0.484339086377938,0.385011358592974
-147,0.382128879,-0.480521962350539,0.385388519454242
-146,0.390567083,-0.444929138539886,0.387940736501034
-145,0.384918544,-0.468722969939572,0.386442472443394
-144,0.385025964,-0.46826927805422,0.38647653611546
-143,0.396888667,-0.418446005936156,0.391543417297292
-142,0.397169107,-0.417274562402019,0.391784594963523
-141,0.397572394,-0.415590461346503,0.392147392803098
-140,0.394603246,-0.428003215222564,0.389804769685568
-139,0.39544581,-0.424477548985988,0.390391037563706
-138,0.396868939,-0.418528423649864,0.391525111321516
-137,0.397791301,-0.414676562902269,0.392349606429167
-136,0.394997976,-0.42635116264243,0.390067029447703
-135,0.408219561,-0.371330516658617,0.404870627005389
-134,0.40699834,-0.376388091509072,0.403191538378619
-133,0.409752889,-0.364987013177713,0.40695246016513
-132,0.409684229,-0.365270909021454,0.40686689999778
-131,0.420199518,-0.321954406470935,0.417916416509218
-130,0.440364274,-0.239683802933089,0.442821582936535
-129,0.439967133,-0.24129544668335,0.442558896555655
-128,0.439523824,-0.24309481399297,0.4422538241554
-127,0.438506176,-0.247226878916862,0.441527966579499
-126,0.453521917,-0.18645060556922,0.452745084256121
-125,0.451854357,-0.193181114652754,0.450812207453279
-124,0.451873317,-0.193104565164471,0.450827758738998
-123,0.451851659,-0.193192007658491,0.450804441017018
-122,0.451363839,-0.195161738764309,0.450305110908667
-121,0.457002974,-0.172413944407521,0.457912408030848
-120,0.436840605,-0.253994325023698,0.4402597169812
-119,0.435686482,-0.258687073324267,0.439353545182549
-118,0.437508142,-0.251281343396935,0.440777740664351
-117,0.444765012,-0.221845346168422,0.445399257652995
-116,0.452444471,-0.190798839791104,0.451453920612203
-115,0.449990884,-0.200707527853219,0.449020036734711
-114,0.46023643,-0.15939087464556,0.463460388306028
-113,0.461759614,-0.1532608348434,0.465957806780453
-112,0.485679678,-0.0572969580686252,0.476355008872616
-111,0.486903642,-0.0523974167551205,0.476514281012456
-110,0.496779453,-0.0128823661551838,0.479548480392342
-109,0.497576577,-0.00969376790886977,0.480203340465553
-108,0.498585868,-0.00565654308240738,0.481157808479918
-107,0.499793016,-0.000827936047294573,0.48245012955141
-106,0.505580138,0.0223214787572735,0.489612366126916
-105,0.507036838,0.0281492105874616,0.491514443189028
-104,0.507104446,0.0284196966785774,0.491601461844395
-103,0.507064931,0.0282616049382196,0.491553119593404
-102,0.507149371,0.028599433196,0.491659467079863
-101,0.50722461,0.0289004513903376,0.491756126885427
-100,0.507375269,0.0295032158780506,0.491949373177692
-99,0.507534766,0.0301413457455713,0.492161798796542
-98,0.507816863,0.031269999768268,0.492528239769568
-97,0.50852325,0.0340963028597891,0.493440616519834
-96,0.508706724,0.034830416805915,0.493679625391098
-95,0.51137412,0.0455043303138217,0.49707402173856
-94,0.512957032,0.0518397342082278,0.499094862580592
-93,0.514892456,0.059587448993201,0.501643380448834
-92,0.520482294,0.0819750505790636,0.509900914365632
-91,0.521695946,0.0868383127463747,0.51191699354146
-90,0.517379917,0.069547687270288,0.505126151512674
-89,0.514559122,0.0582529554099456,0.50119519230639
-88,0.515809698,0.0632598797419733,0.502899549040376
-87,0.516673003,0.0667167480355438,0.504115186244519
-86,0.516348709,0.0654181559615695,0.503654383824926
-85,0.52573418,0.103027757590623,0.518947144473065
-84,0.528635507,0.114667506467396,0.52443979961253
-83,0.529229458,0.11705129251143,0.525711758970385
-82,0.529626462,0.118644828636237,0.526582492678634
-81,0.531563144,0.126420680599298,0.531470665943577
-80,0.533803129,0.135419083831795,0.538546453871941
-79,0.534373582,0.137711551621938,0.540631686279238
-78,0.535073748,0.140525788965066,0.54330226027472
-77,0.53878069,0.155434948437004,0.559015560432191
-76,0.543441653,0.174205840944366,0.58338819976026
-75,0.544245874,0.177447652284258,0.588815294129263
-74,0.543382893,0.173969015636075,0.583009505841587
-73,0.543349118,0.173832891651278,0.582774127988834
-72,0.543398635,0.174032461448627,0.583103937591192
-71,0.543123084,0.172921944077908,0.581336815282486
-70,0.539581963,0.158659844279497,0.562678820836026
-69,0.538814495,0.155570987530169,0.559181417440341
-68,0.537438526,0.150034918351899,0.553091865568869
-67,0.533589932,0.134562404933222,0.537797721669565
-66,0.533163123,0.132847527383709,0.536369625073283
-65,0.53376153,0.135251924753321,0.538416312450459
-64,0.535821435,0.143531645352375,0.546278547863641
-63,0.535512164,0.142288234236408,0.545025363001968
-62,0.53519875,0.141028278372976,0.543764973258826
-61,0.53479689,0.13941292403403,0.542217794760814
-60,0.531692225,0.12693907883888,0.531824165233299
-59,0.532468583,0.130057348172218,0.534120358864938
-58,0.532740141,0.131148218775126,0.534976828687583
-57,0.535040363,0.140391589240705,0.54315838885739
-56,0.536111742,0.144698913275928,0.547460013595821
-55,0.527654922,0.110732697305101,0.522491996206557
-54,0.52768445,0.110851172127894,0.522549123683031
-53,0.527676321,0.110818556166005,0.522520546908028
-52,0.527552801,0.110322964481988,0.522292857926762
-51,0.527391223,0.109674695452057,0.521982361194187
-50,0.521542365,0.0862228380798896,0.51166747604803
-49,0.521844409,0.0874332926914552,0.512179914991816
-48,0.523753689,0.0950863341691444,0.515464893248271
-47,0.522978858,0.0919802260163787,0.514118453973671
-46,0.522462222,0.0899094058110501,0.513227184131614
-45,0.522220792,0.0889417538054503,0.512809382342079
-44,0.522097081,0.0884459359800667,0.512607455718403
-43,0.521948138,0.087849005942498,0.512355693971455
-42,0.521662459,0.0867041124563164,0.511867019279007
-41,0.520547858,0.0822377488249446,0.510009611051158
-40,0.518784635,0.0751739214002561,0.507222607305519
-39,0.517600388,0.0704306516991333,0.505450257021665
-38,0.515820595,0.0633035113943715,0.502920073709733
-37,0.514286919,0.0571632366343985,0.500829605034731
-36,0.511397517,0.0455979668688357,0.497102145388606
-35,0.503005105,0.0120205647395086,0.486325596408138
-34,0.502249921,0.00899974474433906,0.485382782163526
-33,0.501669088,0.00667637679929501,0.484662347904572
-32,0.50056441,0.00225764095892156,0.483336924648957
-31,0.49908992,-0.00364032402011318,0.481679814298027
-30,0.495216833,-0.0191332516724678,0.478524415328465
-29,0.511411975,0.0456558289729257,0.497120895824763
-28,0.511151784,0.0446145348023385,0.496792885343855
-27,0.498671438,-0.00531426050679541,0.481247939714252
-26,0.498704412,-0.00518236359848421,0.481278179275899
-25,0.498899203,-0.00440319511412841,0.481484787131691
-24,0.499342603,-0.00262958951524318,0.481958495073989
-23,0.499468683,-0.00212526879994498,0.482096088607673
-22,0.499518212,-0.00192715259644014,0.482144983138146
-21,0.499437412,-0.00225035294966498,0.482055474149665
-20,0.499900375,-0.000398500005273676,0.482575523759376
-19,0.504452044,0.0178086466496406,0.488159204802951
-18,0.504486085,0.017944821528725,0.488206701292569
-17,0.504431354,0.0177258801181281,0.488130717761917
-16,0.504454352,0.017817879382017,0.488159204802951
-15,0.514107911,0.0564466268483481,0.500593836265777
-14,0.513732777,0.0549449268041135,0.500105978172457
-13,0.503465119,0.0138606979042934,0.486904459002918
-12,0.491021922,-0.0359161724050732,0.477150749273346
-11,0.472092834,-0.111744797828533,0.47511895759659
-10,0.471818565,-0.112845336074039,0.475047518962596
-9,0.471878061,-0.112606595248644,0.475063351057111
-8,0.457427958,-0.170701469447733,0.458630357086955
-7,0.456101011,-0.176049247295254,0.456447830553243
-6,0.455377551,-0.178965943180355,0.455318677253862
-5,0.462296319,-0.151101561016632,0.466800520748817
