"time";"value"
-517.45;0.000719195782955117
-517.4;0.000728304875043056
-517.35;0.000620396491478287
-517.3;0.000429934395663691
-517.25;0.000348710363475768
-517.2;0.000814267291364068
-517.15;0.000830190006904618
-517.1;0.0007601950354663
-517.05;0.000921937079384877
-517;0.00122247303842887
-516.95;0.000903572218243074
-516.9;0.00120798391189755
-516.85;0.000743326429861594
-516.8;0.000957893060889857
-516.75;0.000953606343443229
-516.7;0.000836288403078928
-516.65;0.000900834912504413
-516.6;0.00069771708859346
-516.55;0.000621596075589529
-516.5;0.000566100957548163
-516.45;0.000923329025380709
-516.4;0.000710750031631168
-516.35;0.000958334262412142
-516.3;0.000843334593212782
-516.25;0.000672412772840948
-516.2;0.000499482761605915
-516.15;0.000719370284636302
-516.1;0.00109126481491315
-516.05;0.000945106967715449
-516;0.000921962506846341
-515.95;0.000846659954903037
-515.9;0.0011320407204801
-515.85;0.00065216246198024
-515.8;0.000389131400860129
-515.75;0.000879258031809901
-515.7;0.000787662143229652
-515.65;0.00103410363784867
-515.6;0.000575605803911776
-515.55;0.000828241680220529
-515.5;0.000694694832159016
-515.45;0.000728352665766999
-515.4;0.000902803530804543
-515.35;0.000509493138171204
-515.3;0.00100209301172746
-515.25;0.00111511609995802
-515.2;0.000782214815705875
-515.15;0.00107747882076954
-515.1;0.000577641243655475
-515.05;0.000686785682490999
-515;0.000586764653739857
-514.95;0.000502198585940609
-514.9;0.000524709951651436
-514.85;0.00089063917501261
-514.8;2.55392201588102e-05
-514.75;0.000967723642829038
-514.7;0.00035256319014875
-514.65;0.000574023489026947
-514.6;0.000604516186322569
-514.55;0.00071724924084501
-514.5;0.000775621641005579
-514.45;0.000415888586539902
-514.4;0.000888612420681709
-514.35;0.00090762024416601
-514.3;0.000403815341220129
-514.25;0.000422591105014494
-514.2;0.000806670021906628
-514.15;0.000963365882486082
-514.1;0.00113819505005046
-514.05;0.000916120047749059
-514;0.000608812306631079
-513.95;0.000527776476777414
-513.9;0.000670014791821039
-513.85;0.00101602447216208
-513.8;0.000694425537373121
-513.75;0.00049663386983489
-513.7;0.000496238921499603
-513.65;0.000949011301543341
-513.6;0.000461596682549093
-513.55;0.000470138102430929
-513.5;0.000414085346883648
-513.45;0.000708755639636541
-513.4;0.000912564140677239
-513.35;0.000503779730986678
-513.3;0.000670733009933503
-513.25;0.000672975010697335
-513.2;0.000688877983415555
-513.15;0.000785902122937677
-513.1;0.00106423706457249
-513.05;0.000906370227239435
-513;0.000516912829684192
-512.95;0.000649824113899382
-512.9;0.000710054273525555
-512.85;0.000622101378513291
-512.8;0.000385936163029228
-512.75;0.000436973399317242
-512.7;0.000731306390829711
-512.65;0.00101181949181477
-512.6;0.000793141973971896
-512.55;0.000357430205443989
-512.5;0.000898749308243182
-512.45;0.000836405190993369
-512.4;0.000706905207043227
-512.35;0.000843024446466405
-512.3;0.000591699764341914
-512.25;0.000493390736166764
-512.2;0.000930484449989491
-512.15;0.000829045316461022
-512.1;0.000681498907602157
-512.05;0.0013114632157218
-512;0.000831675521517621
-511.95;0.000291021027897263
-511.9;0.000698338976514073
-511.85;0.00111247054518223
-511.8;0.000396921644505864
-511.75;0.000963365960552989
-511.7;0.000806360738089682
-511.65;0.00128488933444203
-511.6;0.000797502431594012
-511.55;0.000990288302280238
-511.5;0.00146406663767814
-511.45;0.000803198149748553
-511.4;0.000801875120310134
-511.35;0.000632267271447516
-511.3;0.00131518372768956
-511.25;0.00124177031813263
-511.2;0.000695950125412224
-511.15;0.00111709497961583
-511.1;0.00119353050479856
-511.05;0.00102352016300683
-511;0.000921776252788856
-510.95;0.000933886300481528
-510.9;0.000782832924130228
-510.85;0.00113463216582629
-510.8;0.000722277592925033
-510.75;0.000934225193643326
-510.7;0.000894728633718869
-510.65;0.00126942368381511
-510.6;0.000697494849275735
-510.55;0.000854315433001712
-510.5;0.00121941747395467
-510.45;0.00104178975814911
-510.4;0.000519136502275354
-510.35;0.00056667686295714
-510.3;0.00072411264996693
-510.25;0.00060561529001873
-510.2;0.00071206394165614
-510.15;0.000919653052855983
-510.1;0.000779464983928944
-510.05;0.000373136404271569
-510;0.00088584646478043
-509.95;0.000985791124930702
-509.9;0.000862165635075972
-509.85;0.00099681439605033
-509.8;0.000533546419541107
-509.75;0.000533037944773746
-509.7;0.000853740787328691
-509.65;0.00100212129646671
-509.6;0.000670317513271486
-509.55;0.000752765616048504
-509.5;0.00120165800297398
-509.45;0.000628540787803367
-509.4;0.000289073707252411
-509.35;0.000750330453511585
-509.3;0.00097599897410891
-509.25;0.000551787027437114
-509.2;0.000674732317547999
-509.15;0.000680931098704188
-509.1;0.000839738263748535
-509.05;0.000677309097783064
-509;0.000946927967058677
-508.95;0.000848210530962018
-508.9;0.000460648666065566
-508.85;0.000457076694915216
-508.8;0.000549798464461662
-508.75;0.000797030944843402
-508.7;0.000289221631616627
-508.65;0.000463253570330676
-508.6;0.000884570787124326
-508.55;0.000556571059596665
-508.5;0.000778552917468196
-508.45;0.000571389067203896
-508.4;0.00132764921331217
-508.35;0.000954023866338268
-508.3;0.00057922783432559
-508.25;0.000721738166406086
-508.2;0.000615831489991782
-508.15;0.000813034279309108
-508.1;2.92610022310052e-05
-508.05;0.000431558804553609
-508;0.0004664987180493
-507.95;0.000366087447044666
-507.9;0.00036737562782214
-507.85;0.000891279043920067
-507.8;0.000367575217859709
-507.75;0.000895790200501246
-507.7;0.000628207460726206
-507.65;0.000900557472020284
-507.6;0.000646359910096167
-507.55;2.75757795483959e-05
-507.5;0.00053387548527713
-507.45;0.000203970010433522
-507.4;0.000407391271637009
-507.35;0.000477818289580336
-507.3;0.00101061110147237
-507.25;0.000712885096005618
-507.2;0.000533251882987619
-507.15;0.000429608046557318
-507.1;0.000742509371616208
-507.05;0.00022434362728641
-507;0.000698927829256389
-506.95;0.000164510857033035
-506.9;0.000275854230904811
-506.85;0.000682109666203388
-506.8;0.000473134790480642
-506.75;0.000529511835914051
-506.7;0.000551183248692322
-506.65;0.000589204893003319
-506.6;0.000185663315928659
-506.55;0.000944337430562127
-506.5;0.000412217360142202
-506.45;0.000609607535242176
-506.4;0.000576769863728945
-506.35;0.000636882868208119
-506.3;0.000521966314860271
-506.25;0.000336042092559727
-506.2;0.000528676263085264
-506.15;0.00100732268178486
-506.1;0.000364020435196008
-506.05;0.000220137700933409
-506;0.000309663560112613
-505.95;0.000415714793101485
-505.9;0.000402955535313234
-505.85;0.000549201637735357
-505.8;0.000235980155547514
-505.75;0.000203733635433421
-505.7;0.000358214295865905
-505.65;0.000170996584620495
-505.6;0.000661388329073941
-505.55;0.000525942824132432
-505.5;0.00042077031672863
-505.45;0.000247343340379563
-505.4;0.000462558096354382
-505.35;0.000519474562861174
-505.3;0.000223435648507127
-505.25;0.000355679963622586
-505.2;0.000299627685904725
-505.15;0.000276933125012553
-505.1;0.000308292315917234
-505.05;0.000410991400242041
-505;0.00036269401605752
-504.95;0.00027378654333005
-504.9;0.000134455067713058
-504.85;0.00051925945477364
-504.8;-8.90536707263142e-05
-504.75;0.000417948235958374
-504.7;0.000446843411029303
-504.65;0.000481248384788647
-504.6;0.000561756230646912
-504.55;0.00039080228655349
-504.5;0.00086674902913221
-504.45;0.000493533906939552
-504.4;9.92857422696319e-05
-504.35;0.000916674484371266
-504.3;0.000606075660888212
-504.25;0.000165930617373876
-504.2;0.000715891769468874
-504.15;0.000992532748176574
-504.1;0.000888398312419255
-504.05;0.000635065026746376
-504;0.00014569243671197
-503.95;0.000443613375729943
-503.9;-0.000280573644167071
-503.85;0.000615837978345177
-503.8;0.000702752287565111
-503.75;0.000287713443566715
-503.7;0.000597310235768377
-503.65;0.000532391217969197
-503.6;0.000643031821289144
-503.55;0.000755973828086726
-503.5;8.10174230927357e-05
-503.45;0.000311839790971531
-503.4;-0.000232158467671205
-503.35;0.000175139381444774
-503.3;0.000461970630158438
-503.25;0.000124604682116006
-503.2;0.000231897729160806
-503.15;0.000306067051408157
-503.1;0.000204293923927982
-503.05;0.000335213025131299
-503;0.000345796085229212
-502.95;0.000804379897950678
-502.9;0.00114899338208862
-502.85;0.0002500896888676
-502.8;0.000855873102618424
-502.75;0.000524254143385613
-502.7;0.000202580794137259
-502.65;0.000346863578834624
-502.6;0.000454721899715976
-502.55;0.000230931328816151
-502.5;0.00059123274857872
-502.45;0.000328755842530494
-502.4;0.000537921088734
-502.35;0.000770190752834001
-502.3;0.000375460062520533
-502.25;0.000447698243565216
-502.2;0.000529005778007146
-502.15;0.000220075165030498
-502.1;9.63216704094037e-05
-502.05;0.000552808570029632
-502;0.000681644378502123
-501.95;0.000342296948803431
-501.9;0.00049757106279503
-501.85;0.000550589724860499
-501.8;0.000675784685917906
-501.75;2.90288515048971e-05
-501.7;0.000433645430135922
-501.65;0.000643857250613822
-501.6;0.00036092060710522
-501.55;0.000332128780433228
-501.5;0.000265629067355723
-501.45;0.000104025250199619
-501.4;0.00025214176751204
-501.35;0.000724643398240122
-501.3;0.000448761471708318
-501.25;-0.000100080550870039
-501.2;0.0007362983850511
-501.15;0.000812089408027281
-501.1;9.19495019191414e-05
-501.05;-0.000318408062408823
-501;0.000897832280716918
-500.95;0.000890523393559155
-500.9;0.000624727732890343
-500.85;0.000976272780322038
-500.8;0.000458305542248627
-500.75;0.000496756462760063
-500.7;0.000821942261174642
-500.65;0.000769170939656065
-500.6;6.98246805343274e-05
-500.55;0.000571843622064561
-500.5;0.000365727789945109
-500.45;0.000449076850639988
-500.4;0.000548748728443208
-500.35;0.000463863088567362
-500.3;0.000567244475835716
-500.25;0.000315754957623889
-500.2;0.000446856337944337
-500.15;0.000331419209707875
-500.1;0.00043414494922407
-500.05;0.000262063411085017
-500;0.000240488386456032
-499.95;0.000558472641864758
-499.9;0.0003109027492315
-499.85;0.00101956781560301
-499.8;0.000367368430440167
-499.75;0.000432894967050352
-499.7;0.000335347802800708
-499.65;0.000432794578749392
-499.6;0.000555885989946812
-499.55;0.000183020738690442
-499.5;0.000303551483286302
-499.45;0.000556605433066851
-499.4;0.000607662439962697
-499.35;0.000473718426472808
-499.3;0.000421206271180924
-499.25;0.00061148370080912
-499.2;0.000726032236528784
-499.15;0.000663448834575669
-499.1;0.000553629012256687
-499.05;0.000508284799008754
-499;0.000225166912951689
-498.95;0.000571974894550259
-498.9;0.000228544720255227
-498.85;0.000644630682137509
-498.8;0.00119609488310735
-498.75;0.000304011078659028
-498.7;0.000214762045410996
-498.65;0.0004027232295341
-498.6;0.000937577026340115
-498.55;0.000472192806608227
-498.5;0.000806729098026603
-498.45;0.000386804437113732
-498.4;0.000561274169840622
-498.35;0.000821055980489594
-498.3;0.000415455918172082
-498.25;0.000217313194229629
-498.2;0.000765778135903493
-498.15;0.00054670601217342
-498.1;0.000668799348069861
-498.05;0.000558061605445419
-498;0.00100676387024206
-497.95;0.000303310752224362
-497.9;0.000874630323487597
-497.85;0.000691214475926943
-497.8;0.00047893483215024
-497.75;0.000720922407060197
-497.7;0.00082009900000684
-497.65;0.00078923939693725
-497.6;0.000904010079999299
-497.55;0.000863878260504031
-497.5;0.000600009856943205
-497.45;0.000468982530153719
-497.4;0.00047125455401083
-497.35;0.000631953530071133
-497.3;0.000706313922374023
-497.25;0.000112387606548468
-497.2;0.000505338575098288
-497.15;0.000793576991087751
-497.1;0.000899106947013595
-497.05;0.00103404050597081
-497;0.000892049636019843
-496.95;0.000793000999091526
-496.9;0.000944108079440107
-496.85;0.00101913549015366
-496.8;0.000710456109079345
-496.75;0.0005641767320032
-496.7;0.00121366077094608
-496.65;0.000708418252477548
-496.6;0.00131316583437683
-496.55;0.000955590697831
-496.5;0.00130724427940079
-496.45;0.00068399631518138
-496.4;0.000904297203333067
-496.35;0.00103707180082909
-496.3;0.000800493601640193
-496.25;0.000993940191272837
-496.2;0.00108449928063157
-496.15;0.00092552869997373
-496.1;0.00114690877803375
-496.05;0.00106012261491833
-496;0.00108186145688321
-495.95;0.000981014341170895
-495.9;0.00145996364178589
-495.85;0.00108694714712977
-495.8;0.00160861535628169
-495.75;0.00124394280134969
-495.7;0.00109609024733759
-495.65;0.000819612566683059
-495.6;0.00141404783703117
-495.55;0.00153095634408996
-495.5;0.0014766585606516
-495.45;0.00106187726843709
-495.4;0.00158697205549936
-495.35;0.00149039091414309
-495.3;0.00155464852123679
-495.25;0.00181496929234428
-495.2;0.00141691930427907
-495.15;0.00123833098501034
-495.1;0.00156094204974477
-495.05;0.00152570091618373
-495;0.00168865199516436
-494.95;0.00197015301916538
-494.9;0.00197279844842139
-494.85;0.00181770750608837
-494.8;0.00254860323213467
-494.75;0.00240216089561926
-494.7;0.00220654160621295
-494.65;0.00194544178076498
-494.6;0.00253830629261892
-494.55;0.00284209367426335
-494.5;0.00200853453800041
-494.45;0.00212075155226209
-494.4;0.00278802372260334
-494.35;0.0024345077297034
-494.3;0.00256966402092268
-494.25;0.00246312957716168
-494.2;0.00284892080649955
-494.15;0.00253832660686382
-494.1;0.00304875903878258
-494.05;0.00292678750415545
-494;0.00319533020418487
-493.95;0.00404962686547448
-493.9;0.00346140028295484
-493.85;0.00370813117533334
-493.8;0.00372796755775519
-493.75;0.00325411895115997
-493.7;0.00419200545053929
-493.65;0.0039342778463952
-493.6;0.0040620448692512
-493.55;0.00343084355128924
-493.5;0.00398888498664916
-493.45;0.0041530665525158
-493.4;0.00435728810281266
-493.35;0.0037262370579339
-493.3;0.00420579541695745
-493.25;0.00359326848025799
-493.2;0.00402817658384174
-493.15;0.00350432808529972
-493.1;0.00341373486407851
-493.05;0.00333344149820645
-493;0.00312659171472354
-492.95;0.0032041676820692
-492.9;0.00283041242747081
-492.85;0.0030082199480472
-492.8;0.00243859576986587
-492.75;0.00308791062146524
-492.7;0.0020455201701782
-492.65;0.00310978759620643
-492.6;0.00271423529515633
-492.55;0.00296282354159502
-492.5;0.00259357116918485
-492.45;0.00265101118710003
-492.4;0.00294244129528329
-492.35;0.00284868976746112
-492.3;0.00247094519886388
-492.25;0.0025770691031323
-492.2;0.00234879497805398
-492.15;0.00261070549015067
-492.1;0.00304630623877431
-492.05;0.0026541849102009
-492;0.00291232542559181
-491.95;0.00278722715885653
-491.9;0.00290916802360687
-491.85;0.00244967826575159
-491.8;0.00255627049106814
-491.75;0.00310200106287053
-491.7;0.00229338706603953
-491.65;0.00238272094888191
-491.6;0.00259151778863044
-491.55;0.0025160128281301
-491.5;0.00327622958597287
-491.45;0.00302562651665001
-491.4;0.00261042554648112
-491.35;0.00233221986187909
-491.3;0.0023319668323134
-491.25;0.00209427884207057
-491.2;0.00200811273637892
-491.15;0.00234455855863719
-491.1;0.00209418692210202
-491.05;0.0021376643707857
-491;0.00249267526158505
-490.95;0.00205917448921163
-490.9;0.00163702185746651
-490.85;0.0019275971871376
-490.8;0.00190359611531156
-490.75;0.00206611680827477
-490.7;0.00195714831013497
-490.65;0.00187028154154463
-490.6;0.0019105110375247
-490.55;0.00173103923017344
-490.5;0.00197286683385786
-490.45;0.00181657926545118
-490.4;0.00180278451226878
-490.35;0.00155347829838057
-490.3;0.00193058321113948
-490.25;0.00161856356778454
-490.2;0.00168928806571542
-490.15;0.000994446132032368
-490.1;0.00101782751408106
-490.05;0.00142049131335172
-490;0.00104623605911706
-489.95;0.0010398033244256
-489.9;0.00125280181206518
-489.85;0.000709085054846929
-489.8;0.000227594023631214
-489.75;0.00106689866778967
-489.7;0.000548487366421947
-489.65;0.000419407686216188
-489.6;0.000839198590131085
-489.55;0.000302859597552881
-489.5;0.000933494892789464
-489.45;0.000785315939106354
-489.4;0.000761123122390382
-489.35;0.00103421618009486
-489.3;0.000782272857115371
-489.25;0.00088125746927304
-489.2;0.000696894113057241
-489.15;0.000732304010671577
-489.1;0.000697540243585215
-489.05;0.000746365088656576
-489;0.000430069291387061
-488.95;0.00103287454162247
-488.9;0.000204131066792724
-488.85;-0.000146523131016343
-488.8;0.000604716672025075
-488.75;0.000746058152155896
-488.7;0.000621937519140194
-488.65;0.000171870168812523
-488.6;0.000987885043840583
-488.55;0.000385856072581195
-488.5;0.000851592944808411
-488.45;0.000364728626057605
-488.4;0.000720305218818182
-488.35;0.000497543040131575
-488.3;0.000978012187294874
-488.25;0.000993237888846773
-488.2;0.000605860102443982
-488.15;0.000465906350193457
-488.1;7.11697059129423e-05
-488.05;0.000325465809000864
-488;0.000575008612920473
-487.95;0.000494491592403019
-487.9;0.000847818356770797
-487.85;0.000555452695295025
-487.8;0.000826874092943717
-487.75;0.000519579400460817
-487.7;0.00058124155893161
-487.65;0.00074996098545867
-487.6;0.00100727384142122
-487.55;0.000752240269539957
-487.5;0.000294331785528415
-487.45;0.000500571217451621
-487.4;0.000895920598724423
-487.35;0.000449580941873752
-487.3;0.000628633248434603
-487.25;0.000922981409998213
-487.2;0.000740249499718343
-487.15;0.000642354338805667
-487.1;0.000676090326128538
-487.05;0.000515759188538671
-487;0.000483468496105946
-486.95;0.000732804971977778
-486.9;0.00104839259741989
-486.85;0.000887508670723817
-486.8;0.000541398746302165
-486.75;0.000799154340193355
-486.7;0.00126450771542229
-486.65;0.000494527762910487
-486.6;0.00076648976958464
-486.55;0.000592633840906731
-486.5;0.000755088803311437
-486.45;0.00068938530643501
-486.4;0.00075680863891874
-486.35;0.000552637263882917
-486.3;0.0006113593808914
-486.25;0.000515695440134688
-486.2;0.000496553463648476
-486.15;0.000869529509151289
-486.1;0.000152747148046833
-486.05;0.000601594064421314
-486;0.000774061235069885
-485.95;0.000909327293344389
-485.9;0.000568346269931283
-485.85;0.000817861388262146
-485.8;0.000789633188652857
-485.75;0.00030532781349689
-485.7;0.000119266583057838
-485.65;0.00083333673879764
-485.6;0.000752827469350397
-485.55;2.95551611561739e-05
-485.5;0.000582996094321433
-485.45;0.000586141580288385
-485.4;0.000780706198827758
-485.35;0.000473887221489882
-485.3;0.000677331256220056
-485.25;0.000173418587460383
-485.2;0.000152296744823221
-485.15;0.000585141257534791
-485.1;0.000241569931821222
-485.05;0.000532722549171555
-485;0.000171324927569215
-484.95;0.000321325769014259
-484.9;0.000662733101206087
-484.85;0.000113895547085789
-484.8;5.74688985174615e-05
-484.75;-1.94238223330441e-05
-484.7;0.000571896297317235
-484.65;0.000654744487477719
-484.6;6.22136203934939e-05
-484.55;0.000817879287870048
-484.5;0.00054642434070936
-484.45;-1.01338265288553e-05
-484.4;0.000168920246634572
-484.35;0.000487064946533193
-484.3;0.000679539738268757
-484.25;0.000616918046341117
-484.2;0.000434965379034514
-484.15;0.000226965388745439
-484.1;0.000645079129065873
-484.05;0.000692308562417115
-484;0.000386123240385018
-483.95;0.000630714408026879
-483.9;0.00090571178354736
-483.85;0.000616772616323182
-483.8;0.000597941656095837
-483.75;0.000986034975652472
